mode,k,q,op,key_index,sample_index,nanoseconds
chord_labeled,32,1171,verify,0,22,504393
chord_labeled,32,1171,verify,0,23,502451
chord_labeled,32,1171,verify,0,24,504705
chord_labeled,32,1171,verify,0,25,529621
chord_labeled,32,1171,verify,0,26,540139
chord_labeled,32,1171,verify,0,27,504752
chord_labeled,32,1171,verify,0,28,506193
chord_labeled,32,1171,verify,0,29,503988
chord_labeled,32,1171,verify,0,30,507134
chord_labeled,32,1171,verify,0,31,502944
chord_labeled,32,1171,verify,0,32,505823
chord_labeled,32,1171,verify,0,33,502719
chord_labeled,32,1171,verify,0,34,506078
chord_labeled,32,1171,verify,0,35,502605
chord_labeled,32,1171,verify,0,36,506037
chord_labeled,32,1171,verify,0,37,502833
chord_labeled,32,1171,verify,0,38,506706
chord_labeled,32,1171,verify,0,39,502672
chord_labeled,32,1171,verify,1,0,503988
chord_labeled,32,1171,verify,1,1,504786
chord_labeled,32,1171,verify,1,2,502427
chord_labeled,32,1171,verify,1,3,490576
chord_labeled,32,1171,verify,1,4,502814
chord_labeled,32,1171,verify,1,5,504577
chord_labeled,32,1171,verify,1,6,502731
chord_labeled,32,1171,verify,1,7,504358
chord_labeled,32,1171,verify,1,8,502645
chord_labeled,32,1171,verify,1,9,504300
chord_labeled,32,1171,verify,1,10,502653
chord_labeled,32,1171,verify,1,11,504081
chord_labeled,32,1171,verify,1,12,502714
chord_labeled,32,1171,verify,1,13,504375
chord_labeled,32,1171,verify,1,14,502675
chord_labeled,32,1171,verify,1,15,504432
chord_labeled,32,1171,verify,1,16,504514
chord_labeled,32,1171,verify,1,17,504300
chord_labeled,32,1171,verify,1,18,502616
chord_labeled,32,1171,verify,1,19,504178
chord_labeled,32,1171,verify,1,20,502700
chord_labeled,32,1171,verify,1,21,504334
chord_labeled,32,1171,verify,1,22,502525
chord_labeled,32,1171,verify,1,23,504169
chord_labeled,32,1171,verify,1,24,504550
chord_labeled,32,1171,verify,1,25,504773
chord_labeled,32,1171,verify,1,26,502545
chord_labeled,32,1171,verify,1,27,504791
chord_labeled,32,1171,verify,1,28,502574
chord_labeled,32,1171,verify,1,29,504204
chord_labeled,32,1171,verify,1,30,504701
chord_labeled,32,1171,verify,1,31,504657
chord_labeled,32,1171,verify,1,32,502926
chord_labeled,32,1171,verify,1,33,504470
chord_labeled,32,1171,verify,1,34,502650
chord_labeled,32,1171,verify,1,35,504491
chord_labeled,32,1171,verify,1,36,502776
chord_labeled,32,1171,verify,1,37,504749
chord_labeled,32,1171,verify,1,38,502612
chord_labeled,32,1171,verify,1,39,506378
chord_labeled,32,1171,verify,2,0,503951
chord_labeled,32,1171,verify,2,1,502854
chord_labeled,32,1171,verify,2,2,504355
chord_labeled,32,1171,verify,2,3,504553
chord_labeled,32,1171,verify,2,4,504189
chord_labeled,32,1171,verify,2,5,502658
chord_labeled,32,1171,verify,2,6,504652
chord_labeled,32,1171,verify,2,7,502672
chord_labeled,32,1171,verify,2,8,504498
chord_labeled,32,1171,verify,2,9,502506
chord_labeled,32,1171,verify,2,10,506277
chord_labeled,32,1171,verify,2,11,502669
chord_labeled,32,1171,verify,2,12,504672
chord_labeled,32,1171,verify,2,13,502661
chord_labeled,32,1171,verify,2,14,506203
chord_labeled,32,1171,verify,2,15,502794
chord_labeled,32,1171,verify,2,16,504140
chord_labeled,32,1171,verify,2,17,502605
chord_labeled,32,1171,verify,2,18,504268
chord_labeled,32,1171,verify,2,19,502553
chord_labeled,32,1171,verify,2,20,504087
chord_labeled,32,1171,verify,2,21,502783
chord_labeled,32,1171,verify,2,22,504103
chord_labeled,32,1171,verify,2,23,502661
chord_labeled,32,1171,verify,2,24,504367
chord_labeled,32,1171,verify,2,25,502852
chord_labeled,32,1171,verify,2,26,504209
chord_labeled,32,1171,verify,2,27,502515
chord_labeled,32,1171,verify,2,28,504433
chord_labeled,32,1171,verify,2,29,502746
chord_labeled,32,1171,verify,2,30,504529
chord_labeled,32,1171,verify,2,31,502703
chord_labeled,32,1171,verify,2,32,504353
chord_labeled,32,1171,verify,2,33,502462
chord_labeled,32,1171,verify,2,34,505157
chord_labeled,32,1171,verify,2,35,502821
chord_labeled,32,1171,verify,2,36,506390
chord_labeled,32,1171,verify,2,37,502758
chord_labeled,32,1171,verify,2,38,504909
chord_labeled,32,1171,verify,2,39,504976
chord_labeled,48,1747,keygen,0,0,180652091
chord_labeled,48,1747,keygen,0,1,176635654
chord_labeled,48,1747,keygen,0,2,171964286
chord_labeled,48,1747,keygen,0,3,171668895
chord_labeled,48,1747,keygen,0,4,172321058
chord_labeled,48,1747,keygen,0,5,173359581
chord_labeled,48,1747,keygen,0,6,176519940
chord_labeled,48,1747,keygen,0,7,181120867
chord_labeled,48,1747,keygen,0,8,173640668
chord_labeled,48,1747,keygen,0,9,173453705
chord_labeled,48,1747,keygen,0,10,178166706
chord_labeled,48,1747,keygen,0,11,180446531
chord_labeled,48,1747,keygen,0,12,178810106
chord_labeled,48,1747,keygen,0,13,176465299
chord_labeled,48,1747,keygen,0,14,171664790
chord_labeled,48,1747,keygen,0,15,173884221
chord_labeled,48,1747,keygen,0,16,172907985
chord_labeled,48,1747,keygen,0,17,181054127
chord_labeled,48,1747,keygen,0,18,178781737
chord_labeled,48,1747,keygen,0,19,172712584
chord_labeled,48,1747,keygen,1,0,171775859
chord_labeled,48,1747,keygen,1,1,172642802
chord_labeled,48,1747,keygen,1,2,177505744
chord_labeled,48,1747,keygen,1,3,181606084
chord_labeled,48,1747,keygen,1,4,175326559
chord_labeled,48,1747,keygen,1,5,170880948
chord_labeled,48,1747,keygen,1,6,171748181
chord_labeled,48,1747,keygen,1,7,170832018
chord_labeled,48,1747,keygen,1,8,177480261
chord_labeled,48,1747,keygen,1,9,171386523
chord_labeled,48,1747,keygen,1,10,170598909
chord_labeled,48,1747,keygen,1,11,170521796
chord_labeled,48,1747,keygen,1,12,168552048
chord_labeled,48,1747,keygen,1,13,172113683
chord_labeled,48,1747,keygen,1,14,184406746
chord_labeled,48,1747,keygen,1,15,172789309
chord_labeled,48,1747,keygen,1,16,169209397
chord_labeled,48,1747,keygen,1,17,167551627
chord_labeled,48,1747,keygen,1,18,173753998
chord_labeled,48,1747,keygen,1,19,170146501
chord_labeled,48,1747,keygen,2,0,178894681
chord_labeled,48,1747,keygen,2,1,174529278
chord_labeled,48,1747,keygen,2,2,170911009
chord_labeled,48,1747,keygen,2,3,166561868
chord_labeled,48,1747,keygen,2,4,167829054
chord_labeled,48,1747,keygen,2,5,170971164
chord_labeled,48,1747,keygen,2,6,177270948
chord_labeled,48,1747,keygen,2,7,170936403
chord_labeled,48,1747,keygen,2,8,169218664
chord_labeled,48,1747,keygen,2,9,169470166
chord_labeled,48,1747,keygen,2,10,193931528
chord_labeled,48,1747,keygen,2,11,199464476
chord_labeled,48,1747,keygen,2,12,199338499
chord_labeled,48,1747,keygen,2,13,183086307
chord_labeled,48,1747,keygen,2,14,177125763
chord_labeled,48,1747,keygen,2,15,175911248
chord_labeled,48,1747,keygen,2,16,175956047
chord_labeled,48,1747,keygen,2,17,177478461
chord_labeled,48,1747,keygen,2,18,172377309
chord_labeled,48,1747,keygen,2,19,177709972
chord_labeled,48,1747,sign,0,0,177434
chord_labeled,48,1747,sign,0,1,179499
chord_labeled,48,1747,sign,0,2,177620
chord_labeled,48,1747,sign,0,3,177511
chord_labeled,48,1747,sign,0,4,177552
chord_labeled,48,1747,sign,0,5,179102
chord_labeled,48,1747,sign,0,6,177522
chord_labeled,48,1747,sign,0,7,179563
chord_labeled,48,1747,sign,0,8,177584
chord_labeled,48,1747,sign,0,9,177532
chord_labeled,48,1747,sign,0,10,177068
chord_labeled,48,1747,sign,0,11,179649
chord_labeled,48,1747,sign,0,12,181284
chord_labeled,48,1747,sign,0,13,179513
chord_labeled,48,1747,sign,0,14,177465
chord_labeled,48,1747,sign,0,15,181695
chord_labeled,48,1747,sign,0,16,177493
chord_labeled,48,1747,sign,0,17,177356
chord_labeled,48,1747,sign,0,18,181159
chord_labeled,48,1747,sign,0,19,177535
chord_labeled,48,1747,sign,0,20,177417
chord_labeled,48,1747,sign,0,21,179378
chord_labeled,48,1747,sign,0,22,177314
chord_labeled,48,1747,sign,0,23,177286
chord_labeled,48,1747,sign,0,24,180628
chord_labeled,48,1747,sign,0,25,177285
chord_labeled,48,1747,sign,0,26,177221
chord_labeled,48,1747,sign,0,27,177632
chord_labeled,48,1747,sign,0,28,177822
chord_labeled,48,1747,sign,0,29,181226
chord_labeled,48,1747,sign,0,30,177540
chord_labeled,48,1747,sign,0,31,177104
chord_labeled,48,1747,sign,0,32,179812
chord_labeled,48,1747,sign,0,33,177730
chord_labeled,48,1747,sign,0,34,177409
chord_labeled,48,1747,sign,0,35,180986
chord_labeled,48,1747,sign,0,36,177526
chord_labeled,48,1747,sign,0,37,179175
chord_labeled,48,1747,sign,0,38,177137
chord_labeled,48,1747,sign,0,39,177218
chord_labeled,48,1747,sign,1,0,179202
chord_labeled,48,1747,sign,1,1,179556
chord_labeled,48,1747,sign,1,2,177533
chord_labeled,48,1747,sign,1,3,177147
chord_labeled,48,1747,sign,1,4,177262
chord_labeled,48,1747,sign,1,5,177148
chord_labeled,48,1747,sign,1,6,177194
chord_labeled,48,1747,sign,1,7,179240
chord_labeled,48,1747,sign,1,8,179058
chord_labeled,48,1747,sign,1,9,177380
chord_labeled,48,1747,sign,1,10,177539
chord_labeled,48,1747,sign,1,11,177150
chord_labeled,48,1747,sign,1,12,178768
chord_labeled,48,1747,sign,1,13,177371
chord_labeled,48,1747,sign,1,14,177315
chord_labeled,48,1747,sign,1,15,177433
chord_labeled,48,1747,sign,1,16,179083
chord_labeled,48,1747,sign,1,17,177668
chord_labeled,48,1747,sign,1,18,179807
chord_labeled,48,1747,sign,1,19,177384
chord_labeled,48,1747,sign,1,20,177269
chord_labeled,48,1747,sign,1,21,177156
chord_labeled,48,1747,sign,1,22,177263
chord_labeled,48,1747,sign,1,23,178660
chord_labeled,48,1747,sign,1,24,179184
chord_labeled,48,1747,sign,1,25,177481
chord_labeled,48,1747,sign,1,26,177179
chord_labeled,48,1747,sign,1,27,177311
chord_labeled,48,1747,sign,1,28,177069
chord_labeled,48,1747,sign,1,29,179057
chord_labeled,48,1747,sign,1,30,177480
chord_labeled,48,1747,sign,1,31,177283
chord_labeled,48,1747,sign,1,32,179176
chord_labeled,48,1747,sign,1,33,177318
chord_labeled,48,1747,sign,1,34,177337
chord_labeled,48,1747,sign,1,35,178912
chord_labeled,48,1747,sign,1,36,177147
chord_labeled,48,1747,sign,1,37,177174
chord_labeled,48,1747,sign,1,38,177140
chord_labeled,48,1747,sign,1,39,177671
chord_labeled,48,1747,sign,2,0,177365
chord_labeled,48,1747,sign,2,1,179024
chord_labeled,48,1747,sign,2,2,177243
chord_labeled,48,1747,sign,2,3,179120
chord_labeled,48,1747,sign,2,4,177000
chord_labeled,48,1747,sign,2,5,177417
chord_labeled,48,1747,sign,2,6,178573
chord_labeled,48,1747,sign,2,7,177187
chord_labeled,48,1747,sign,2,8,177233
chord_labeled,48,1747,sign,2,9,177064
chord_labeled,48,1747,sign,2,10,176998
chord_labeled,48,1747,sign,2,11,178925
chord_labeled,48,1747,sign,2,12,179133
chord_labeled,48,1747,sign,2,13,177539
chord_labeled,48,1747,sign,2,14,177316
chord_labeled,48,1747,sign,2,15,180331
chord_labeled,48,1747,sign,2,16,177565
chord_labeled,48,1747,sign,2,17,177356
chord_labeled,48,1747,sign,2,18,177777
chord_labeled,48,1747,sign,2,19,179152
chord_labeled,48,1747,sign,2,20,177413
chord_labeled,48,1747,sign,2,21,177414
chord_labeled,48,1747,sign,2,22,177491
chord_labeled,48,1747,sign,2,23,179519
chord_labeled,48,1747,sign,2,24,177180
chord_labeled,48,1747,sign,2,25,177486
chord_labeled,48,1747,sign,2,26,177558
chord_labeled,48,1747,sign,2,27,179243
chord_labeled,48,1747,sign,2,28,177355
chord_labeled,48,1747,sign,2,29,179045
chord_labeled,48,1747,sign,2,30,177717
chord_labeled,48,1747,sign,2,31,177449
chord_labeled,48,1747,sign,2,32,177300
chord_labeled,48,1747,sign,2,33,177182
chord_labeled,48,1747,sign,2,34,178775
chord_labeled,48,1747,sign,2,35,178845
chord_labeled,48,1747,sign,2,36,177273
chord_labeled,48,1747,sign,2,37,177511
chord_labeled,48,1747,sign,2,38,177197
chord_labeled,48,1747,sign,2,39,177161
chord_labeled,48,1747,verify,0,0,1570896
chord_labeled,48,1747,verify,0,1,1567121
chord_labeled,48,1747,verify,0,2,1565608
chord_labeled,48,1747,verify,0,3,1567887
chord_labeled,48,1747,verify,0,4,1565461
chord_labeled,48,1747,verify,0,5,1566798
chord_labeled,48,1747,verify,0,6,1565182
chord_labeled,48,1747,verify,0,7,1566877
chord_labeled,48,1747,verify,0,8,1575877
chord_labeled,48,1747,verify,0,9,1566286
chord_labeled,48,1747,verify,0,10,1568101
chord_labeled,48,1747,verify,0,11,1566260
chord_labeled,48,1747,verify,0,12,1568684
chord_labeled,48,1747,verify,0,13,1565920
chord_labeled,48,1747,verify,0,14,1537374
chord_labeled,48,1747,verify,0,15,1565777
chord_labeled,48,1747,verify,0,16,1570547
chord_labeled,48,1747,verify,0,17,1569781
chord_labeled,48,1747,verify,0,18,1569371
chord_labeled,48,1747,verify,0,19,1569333
chord_labeled,48,1747,verify,0,20,1569429
chord_labeled,48,1747,verify,0,21,1570731
chord_labeled,48,1747,verify,0,22,1565933
chord_labeled,48,1747,verify,0,23,1567632
chord_labeled,48,1747,verify,0,24,1575951
chord_labeled,48,1747,verify,0,25,1566291
chord_labeled,48,1747,verify,0,26,1567980
chord_labeled,48,1747,verify,0,27,1566366
chord_labeled,48,1747,verify,0,28,1570566
chord_labeled,48,1747,verify,0,29,1565229
chord_labeled,48,1747,verify,0,30,1567856
chord_labeled,48,1747,verify,0,31,1566964
chord_labeled,48,1747,verify,0,32,1572840
chord_labeled,48,1747,verify,0,33,1568176
chord_labeled,48,1747,verify,0,34,1566504
chord_labeled,48,1747,verify,0,35,1568831
chord_labeled,48,1747,verify,0,36,1567806
chord_labeled,48,1747,verify,0,37,1568248
chord_labeled,48,1747,verify,0,38,1615467
chord_labeled,48,1747,verify,0,39,1719365
chord_labeled,48,1747,verify,1,0,1566362
chord_labeled,48,1747,verify,1,1,1568715
chord_labeled,48,1747,verify,1,2,1568789
chord_labeled,48,1747,verify,1,3,1568607
chord_labeled,48,1747,verify,1,4,1581414
chord_labeled,48,1747,verify,1,5,1567365
chord_labeled,48,1747,verify,1,6,1579333
chord_labeled,48,1747,verify,1,7,1568140
chord_labeled,48,1747,verify,1,8,1570057
chord_labeled,48,1747,verify,1,9,1569676
chord_labeled,48,1747,verify,1,10,1569377
chord_labeled,48,1747,verify,1,11,1568333
chord_labeled,48,1747,verify,1,12,1566567
chord_labeled,48,1747,verify,1,13,1568232
chord_labeled,48,1747,verify,1,14,1566485
chord_labeled,48,1747,verify,1,15,1568156
chord_labeled,48,1747,verify,1,16,1566551
chord_labeled,48,1747,verify,1,17,1569236
chord_labeled,48,1747,verify,1,18,1568416
chord_labeled,48,1747,verify,1,19,1690895
chord_labeled,48,1747,verify,1,20,1967348
chord_labeled,48,1747,verify,1,21,1590999
chord_labeled,48,1747,verify,1,22,1570779
chord_labeled,48,1747,verify,1,23,1570652
chord_labeled,48,1747,verify,1,24,1565858
chord_labeled,48,1747,verify,1,25,1566839
chord_labeled,48,1747,verify,1,26,1566800
chord_labeled,48,1747,verify,1,27,1565406
chord_labeled,48,1747,verify,1,28,1567516
chord_labeled,48,1747,verify,1,29,1630894
chord_labeled,48,1747,verify,1,30,1900159
chord_labeled,48,1747,verify,1,31,1840586
chord_labeled,48,1747,verify,1,32,1585977
chord_labeled,48,1747,verify,1,33,1567171
chord_labeled,48,1747,verify,1,34,1568835
chord_labeled,48,1747,verify,1,35,1569326
chord_labeled,48,1747,verify,1,36,1567701
chord_labeled,48,1747,verify,1,37,1567610
chord_labeled,48,1747,verify,1,38,1567233
chord_labeled,48,1747,verify,1,39,1567661
chord_labeled,48,1747,verify,2,0,1567078
chord_labeled,48,1747,verify,2,1,1566511
chord_labeled,48,1747,verify,2,2,1567707
chord_labeled,48,1747,verify,2,3,1591016
chord_labeled,48,1747,verify,2,4,1634536
chord_labeled,48,1747,verify,2,5,1589414
chord_labeled,48,1747,verify,2,6,1576286
chord_labeled,48,1747,verify,2,7,1568655
chord_labeled,48,1747,verify,2,8,1566448
chord_labeled,48,1747,verify,2,9,1568710
chord_labeled,48,1747,verify,2,10,1566920
chord_labeled,48,1747,verify,2,11,1581978
chord_labeled,48,1747,verify,2,12,1622290
chord_labeled,48,1747,verify,2,13,1628402
chord_labeled,48,1747,verify,2,14,1597576
chord_labeled,48,1747,verify,2,15,1599378
chord_labeled,48,1747,verify,2,16,1660692
chord_labeled,48,1747,verify,2,17,1597111
chord_labeled,48,1747,verify,2,18,1580895
chord_labeled,48,1747,verify,2,19,1569862
chord_labeled,48,1747,verify,2,20,1619082
chord_labeled,48,1747,verify,2,21,1567210
chord_labeled,48,1747,verify,2,22,1568623
chord_labeled,48,1747,verify,2,23,1566253
chord_labeled,48,1747,verify,2,24,1569496
chord_labeled,48,1747,verify,2,25,1566299
chord_labeled,48,1747,verify,2,26,1570750
chord_labeled,48,1747,verify,2,27,1568251
chord_labeled,48,1747,verify,2,28,1568001
chord_labeled,48,1747,verify,2,29,1569321
chord_labeled,48,1747,verify,2,30,1566563
chord_labeled,48,1747,verify,2,31,1567870
chord_labeled,48,1747,verify,2,32,1566721
chord_labeled,48,1747,verify,2,33,1568705
chord_labeled,48,1747,verify,2,34,1568824
chord_labeled,48,1747,verify,2,35,1569731
chord_labeled,48,1747,verify,2,36,1629528
chord_labeled,48,1747,verify,2,37,1584112
chord_labeled,48,1747,verify,2,38,1574408
chord_labeled,48,1747,verify,2,39,1567983
tri_chord,8,103,keygen,0,0,218491
tri_chord,8,103,keygen,0,1,232712
tri_chord,8,103,keygen,0,2,215719
tri_chord,8,103,keygen,0,3,219325
tri_chord,8,103,keygen,0,4,228638
tri_chord,8,103,keygen,0,5,224513
tri_chord,8,103,keygen,0,6,219078
tri_chord,8,103,keygen,0,7,214738
tri_chord,8,103,keygen,0,8,216305
tri_chord,8,103,keygen,0,9,215236
tri_chord,8,103,keygen,0,10,219911
tri_chord,8,103,keygen,0,11,216385
tri_chord,8,103,keygen,0,12,217259
tri_chord,8,103,keygen,0,13,215556
tri_chord,8,103,keygen,0,14,220363
tri_chord,8,103,keygen,0,15,214896
tri_chord,8,103,keygen,0,16,228596
tri_chord,8,103,keygen,0,17,218676
tri_chord,8,103,keygen,0,18,216414
tri_chord,8,103,keygen,0,19,220456
tri_chord,8,103,keygen,1,0,218350
tri_chord,8,103,keygen,1,1,215811
tri_chord,8,103,keygen,1,2,216247
tri_chord,8,103,keygen,1,3,219909
tri_chord,8,103,keygen,1,4,216183
tri_chord,8,103,keygen,1,5,218532
tri_chord,8,103,keygen,1,6,214626
tri_chord,8,103,keygen,1,7,217703
tri_chord,8,103,keygen,1,8,217622
tri_chord,8,103,keygen,1,9,216744
tri_chord,8,103,keygen,1,10,216224
tri_chord,8,103,keygen,1,11,217089
tri_chord,8,103,keygen,1,12,215093
tri_chord,8,103,keygen,1,13,220995
tri_chord,8,103,keygen,1,14,215462
tri_chord,8,103,keygen,1,15,218359
tri_chord,8,103,keygen,1,16,214045
tri_chord,8,103,keygen,1,17,220046
tri_chord,8,103,keygen,1,18,216371
tri_chord,8,103,keygen,1,19,215932
tri_chord,8,103,keygen,2,0,218150
tri_chord,8,103,keygen,2,1,218964
tri_chord,8,103,keygen,2,2,216268
tri_chord,8,103,keygen,2,3,217006
tri_chord,8,103,keygen,2,4,217131
tri_chord,8,103,keygen,2,5,215353
tri_chord,8,103,keygen,2,6,220590
tri_chord,8,103,keygen,2,7,214483
tri_chord,8,103,keygen,2,8,217976
tri_chord,8,103,keygen,2,9,213846
tri_chord,8,103,keygen,2,10,217477
tri_chord,8,103,keygen,2,11,284566
tri_chord,8,103,keygen,2,12,278985
tri_chord,8,103,keygen,2,13,217315
tri_chord,8,103,keygen,2,14,217931
tri_chord,8,103,keygen,2,15,221756
tri_chord,8,103,keygen,2,16,216494
tri_chord,8,103,keygen,2,17,215378
tri_chord,8,103,keygen,2,18,217727
tri_chord,8,103,keygen,2,19,215486
tri_chord,8,103,sign,0,0,18111
tri_chord,8,103,sign,0,1,18106
tri_chord,8,103,sign,0,2,19790
tri_chord,8,103,sign,0,3,18039
tri_chord,8,103,sign,0,4,17926
tri_chord,8,103,sign,0,5,18017
tri_chord,8,103,sign,0,6,19722
tri_chord,8,103,sign,0,7,18079
tri_chord,8,103,sign,0,8,18213
tri_chord,8,103,sign,0,9,18027
tri_chord,8,103,sign,0,10,19756
tri_chord,8,103,sign,0,11,18102
tri_chord,8,103,sign,0,12,17972
tri_chord,8,103,sign,0,13,19781
tri_chord,8,103,sign,0,14,18058
tri_chord,8,103,sign,0,15,18012
tri_chord,8,103,sign,0,16,17961
tri_chord,8,103,sign,0,17,19703
tri_chord,8,103,sign,0,18,17989
tri_chord,8,103,sign,0,19,18037
tri_chord,8,103,sign,0,20,18027
tri_chord,8,103,sign,0,21,19736
tri_chord,8,103,sign,0,22,17961
tri_chord,8,103,sign,0,23,18098
tri_chord,8,103,sign,0,24,19650
tri_chord,8,103,sign,0,25,17960
tri_chord,8,103,sign,0,26,18020
tri_chord,8,103,sign,0,27,17964
tri_chord,8,103,sign,0,28,19702
tri_chord,8,103,sign,0,29,17911
tri_chord,8,103,sign,0,30,17998
tri_chord,8,103,sign,0,31,17947
tri_chord,8,103,sign,0,32,19632
tri_chord,8,103,sign,0,33,18021
tri_chord,8,103,sign,0,34,17935
tri_chord,8,103,sign,0,35,19686
tri_chord,8,103,sign,0,36,17987
tri_chord,8,103,sign,0,37,18037
tri_chord,8,103,sign,0,38,17995
tri_chord,8,103,sign,0,39,19682
tri_chord,8,103,sign,1,0,18043
tri_chord,8,103,sign,1,1,22168
tri_chord,8,103,sign,1,2,17945
tri_chord,8,103,sign,1,3,18042
tri_chord,8,103,sign,1,4,17958
tri_chord,8,103,sign,1,5,19664
tri_chord,8,103,sign,1,6,17910
tri_chord,8,103,sign,1,7,17937
tri_chord,8,103,sign,1,8,17935
tri_chord,8,103,sign,1,9,19657
tri_chord,8,103,sign,1,10,18036
tri_chord,8,103,sign,1,11,17981
tri_chord,8,103,sign,1,12,19703
tri_chord,8,103,sign,1,13,17939
tri_chord,8,103,sign,1,14,17911
tri_chord,8,103,sign,1,15,18026
tri_chord,8,103,sign,1,16,19671
tri_chord,8,103,sign,1,17,17953
tri_chord,8,103,sign,1,18,17917
tri_chord,8,103,sign,1,19,17953
tri_chord,8,103,sign,1,20,23135
tri_chord,8,103,sign,1,21,22129
tri_chord,8,103,sign,1,22,23263
tri_chord,8,103,sign,1,23,28618
tri_chord,8,103,sign,1,24,24229
tri_chord,8,103,sign,1,25,22668
tri_chord,8,103,sign,1,26,24364
tri_chord,8,103,sign,1,27,28891
tri_chord,8,103,sign,1,28,23963
tri_chord,8,103,sign,1,29,23914
tri_chord,8,103,sign,1,30,25605
tri_chord,8,103,sign,1,31,28964
tri_chord,8,103,sign,1,32,25659
tri_chord,8,103,sign,1,33,26410
tri_chord,8,103,sign,1,34,31022
tri_chord,8,103,sign,1,35,26334
tri_chord,8,103,sign,1,36,18227
tri_chord,8,103,sign,1,37,18094
tri_chord,8,103,sign,1,38,19875
tri_chord,8,103,sign,1,39,17978
tri_chord,8,103,sign,2,0,17987
tri_chord,8,103,sign,2,1,19763
tri_chord,8,103,sign,2,2,18050
tri_chord,8,103,sign,2,3,23191
tri_chord,8,103,sign,2,4,19872
tri_chord,8,103,sign,2,5,17967
tri_chord,8,103,sign,2,6,18019
tri_chord,8,103,sign,2,7,18014
tri_chord,8,103,sign,2,8,19652
tri_chord,8,103,sign,2,9,18067
tri_chord,8,103,sign,2,10,17983
tri_chord,8,103,sign,2,11,17959
tri_chord,8,103,sign,2,12,19681
tri_chord,8,103,sign,2,13,18036
tri_chord,8,103,sign,2,14,17890
tri_chord,8,103,sign,2,15,19746
tri_chord,8,103,sign,2,16,17935
tri_chord,8,103,sign,2,17,17960
tri_chord,8,103,sign,2,18,17941
tri_chord,8,103,sign,2,19,19673
tri_chord,8,103,sign,2,20,17994
tri_chord,8,103,sign,2,21,17866
tri_chord,8,103,sign,2,22,17960
tri_chord,8,103,sign,2,23,19730
tri_chord,8,103,sign,2,24,17942
tri_chord,8,103,sign,2,25,17961
tri_chord,8,103,sign,2,26,19644
tri_chord,8,103,sign,2,27,17933
tri_chord,8,103,sign,2,28,18019
tri_chord,8,103,sign,2,29,17904
tri_chord,8,103,sign,2,30,19705
tri_chord,8,103,sign,2,31,17877
tri_chord,8,103,sign,2,32,17979
tri_chord,8,103,sign,2,33,17931
tri_chord,8,103,sign,2,34,19692
tri_chord,8,103,sign,2,35,18007
tri_chord,8,103,sign,2,36,17965
tri_chord,8,103,sign,2,37,19738
tri_chord,8,103,sign,2,38,17941
tri_chord,8,103,sign,2,39,17984
tri_chord,8,103,verify,0,0,11297
tri_chord,8,103,verify,0,1,11298
tri_chord,8,103,verify,0,2,11277
tri_chord,8,103,verify,0,3,11333
tri_chord,8,103,verify,0,4,11348
tri_chord,8,103,verify,0,5,11290
tri_chord,8,103,verify,0,6,11396
tri_chord,8,103,verify,0,7,11296
tri_chord,8,103,verify,0,8,11297
tri_chord,8,103,verify,0,9,11425
tri_chord,8,103,verify,0,10,11282
tri_chord,8,103,verify,0,11,11321
tri_chord,8,103,verify,0,12,11323
tri_chord,8,103,verify,0,13,11239
tri_chord,8,103,verify,0,14,11327
tri_chord,8,103,verify,0,15,11266
tri_chord,8,103,verify,0,16,11445
tri_chord,8,103,verify,0,17,11379
tri_chord,8,103,verify,0,18,11321
tri_chord,8,103,verify,0,19,11340
tri_chord,8,103,verify,0,20,11349
tri_chord,8,103,verify,0,21,11376
tri_chord,8,103,verify,0,22,11287
tri_chord,8,103,verify,0,23,11275
tri_chord,8,103,verify,0,24,11290
tri_chord,8,103,verify,0,25,11310
tri_chord,8,103,verify,0,26,11309
tri_chord,8,103,verify,0,27,11276
tri_chord,8,103,verify,0,28,11277
tri_chord,8,103,verify,0,29,11303
tri_chord,8,103,verify,0,30,11290
tri_chord,8,103,verify,0,31,11274
tri_chord,8,103,verify,0,32,11212
tri_chord,8,103,verify,0,33,11257
tri_chord,8,103,verify,0,34,11325
tri_chord,8,103,verify,0,35,11277
tri_chord,8,103,verify,0,36,11306
tri_chord,8,103,verify,0,37,11275
tri_chord,8,103,verify,0,38,11325
tri_chord,8,103,verify,0,39,11314
tri_chord,8,103,verify,1,0,11551
tri_chord,8,103,verify,1,1,11353
tri_chord,8,103,verify,1,2,12091
tri_chord,8,103,verify,1,3,11670
tri_chord,8,103,verify,1,4,11389
tri_chord,8,103,verify,1,5,11396
tri_chord,8,103,verify,1,6,11279
tri_chord,8,103,verify,1,7,11284
tri_chord,8,103,verify,1,8,11516
tri_chord,8,103,verify,1,9,11855
tri_chord,8,103,verify,1,10,11342
tri_chord,8,103,verify,1,11,11397
tri_chord,8,103,verify,1,12,11296
tri_chord,8,103,verify,1,13,11358
tri_chord,8,103,verify,1,14,11337
tri_chord,8,103,verify,1,15,11185
tri_chord,8,103,verify,1,16,11335
tri_chord,8,103,verify,1,17,11292
tri_chord,8,103,verify,1,18,11317
tri_chord,8,103,verify,1,19,15182
tri_chord,8,103,verify,1,20,11258
tri_chord,8,103,verify,1,21,11363
tri_chord,8,103,verify,1,22,11259
tri_chord,8,103,verify,1,23,11235
tri_chord,8,103,verify,1,24,11340
